Age,Education,Marital Status,Parental Status,Children,Income,Total_Spending,Days_as_Customer,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,Web,Catalog,Store,Discount Purchases,Total Promo,NumWebVisitsMonth,cluster
43,3,0,1,1,33462.0,54.0,4476.0,78,22,3,18,0.0,0,11.0,2,0,3,1,0,7,0
44,2,0,1,1,63693.0,1150.0,4408.0,63,587,43,337,42.0,81,54.0,11,6,9,3,0,6,1
72,2,1,0,0,80763.0,1415.0,4468.0,17,674,81,108,120.5,42,126.5,5,11,6,1,2,3,2
48,4,1,1,1,65352.0,405.0,4462.0,43,284,3,84,4.0,7,23.0,4,2,8,2,0,4,1
44,4,1,0,0,82170.0,1908.0,4366.0,13,1023,81,556,49.0,55,37.0,5,6,7,1,0,2,2
53,2,1,0,0,75759.0,2486.0,4397.0,46,1225,22,556,89.0,81,126.5,9,7,9,1,3,5,2
46,1,0,0,0,79689.0,1315.0,4563.0,65,311,26,556,120.5,37,121.0,4,9,13,1,0,2,2
66,4,0,1,2,35340.0,45.0,4150.0,1,27,0,12,0.0,1,5.0,2,0,3,2,0,5,0
68,2,0,0,0,85683.0,1789.0,4250.0,6,1225,17,311,45.0,69,51.0,2,4,10,1,4,1,2
50,1,1,1,1,24884.0,19.0,4727.0,32,3,6,7,0.0,0,3.0,0,0,3,1,0,7,0
41,3,1,1,1,42021.0,573.0,4817.0,34,393,5,136,7.0,5,27.0,10,1,6,5,1,9,1
33,2,0,1,1,64449.0,805.0,4281.0,70,218,63,282,120.5,35,70.0,5,3,12,4,0,4,2
68,2,0,1,2,64587.0,108.0,4157.0,49,66,0,16,0.0,6,20.0,1,1,4,2,0,3,0
27,2,0,0,0,34824.0,23.0,4245.0,65,4,2,11,2.0,0,4.0,1,0,2,1,0,6,0
44,2,1,0,0,75437.0,1493.0,4382.0,25,795,0,545,95.0,58,0.0,8,4,10,1,1,6,2
65,2,1,1,2,26091.0,89.0,4274.0,84,15,10,19,8.0,17,20.0,2,1,3,3,0,5,0
49,2,1,1,1,52845.0,936.0,4470.0,7,384,25,292,120.5,41,64.0,8,8,6,3,1,6,1
66,2,0,1,1,46086.0,343.0,4388.0,34,244,8,32,7.0,2,50.0,3,1,8,4,0,4,1
66,4,0,1,1,78028.0,528.0,4807.0,38,158,19,288,25.0,0,38.0,6,4,9,1,2,7,1
35,4,0,0,0,95169.0,1901.0,4413.0,1,1225,21,449,106.0,20,20.0,4,3,4,1,2,1,2
41,1,1,1,2,56337.0,724.0,4609.0,25,349,16,144,28.0,5,126.5,8,5,4,5,2,8,1
35,2,1,1,1,22434.0,58.0,4651.0,25,4,12,11,3.0,13,15.0,2,0,3,2,0,8,0
68,4,1,1,1,36930.0,297.0,4558.0,50,223,2,31,0.0,2,39.0,5,2,4,5,0,8,1
68,2,0,1,1,36130.0,488.0,4662.0,46,157,43,127,68.0,56,37.0,3,8,4,6,1,4,1
69,3,1,1,1,65569.0,859.0,4751.0,96,397,46,288,20.0,38,70.0,6,5,10,2,0,3,1
70,2,1,0,0,83844.0,1574.0,4563.0,57,901,31,345,75.0,31,126.5,4,4,11,1,1,1,2
54,2,1,1,2,19514.0,69.0,4304.0,47,14,3,21,2.0,1,28.0,3,1,2,4,1,8,0
59,4,0,1,2,36736.0,17.0,4565.0,52,10,0,3,0.0,0,4.0,1,0,2,1,0,6,0
43,2,1,1,1,77568.0,2194.0,4823.0,30,1225,0,396,120.5,81,126.5,10,2,8,1,3,5,2
46,4,1,1,1,49187.0,116.0,4319.0,63,81,1,31,2.0,1,0.0,1,1,5,1,0,2,0
44,2,0,1,1,30168.0,279.0,4629.0,51,154,20,66,0.0,12,27.0,6,1,4,7,0,9,1
54,3,1,1,1,34053.0,103.0,4807.0,14,63,0,21,7.0,0,12.0,3,0,3,1,0,8,0
51,3,1,1,2,38196.0,44.0,4222.0,20,30,0,11,0.0,0,3.0,2,0,4,3,0,5,0
71,3,1,0,0,59412.0,406.0,4221.0,56,90,67,165,30.0,43,11.0,4,2,8,1,0,3,2
57,1,1,0,0,70924.0,1363.0,4233.0,41,635,81,254,120.5,81,76.0,6,6,7,1,1,3,2
53,2,1,0,0,54165.0,236.0,4547.0,72,127,4,73,15.0,6,11.0,2,1,7,1,0,2,2
49,2,1,1,1,32300.0,39.0,4692.0,1,13,3,6,6.0,5,6.0,1,0,3,1,0,8,0
46,2,0,0,0,20180.0,137.0,4644.0,27,18,42,24,15.0,20,18.0,2,1,4,1,0,7,0
49,2,1,1,1,34961.0,79.0,4160.0,77,45,2,26,4.0,1,1.0,3,1,3,3,0,7,0
48,4,1,1,1,28440.0,63.0,4507.0,87,38,1,24,0.0,0,0.0,2,0,3,1,0,8,0
69,4,1,1,3,64504.0,1314.0,4632.0,81,986,36,168,16.0,0,108.0,11,3,4,7,0,7,1
56,3,1,1,1,33564.0,71.0,4155.0,51,61,0,3,0.0,0,7.0,1,1,3,1,0,5,0
44,2,1,1,1,17345.0,58.0,4753.0,79,4,9,16,17.0,0,12.0,2,1,2,2,0,8,0
55,4,1,1,1,56320.0,702.0,4597.0,11,201,53,172,116.0,77,83.0,5,4,9,3,0,4,1
44,2,0,1,1,28647.0,94.0,4462.0,54,19,8,29,0.0,12,26.0,2,2,2,1,1,7,0
35,0,0,1,1,15038.0,80.0,4666.0,93,4,8,11,19.0,12,26.0,2,1,2,2,0,9,0
64,4,0,1,1,32173.0,22.0,4482.0,0,18,0,2,0.0,0,2.0,1,0,3,1,0,4,0
58,1,1,1,1,68316.0,1211.0,4752.0,54,806,80,161,120.0,11,33.0,10,7,10,5,0,6,1
51,2,1,0,0,74538.0,1461.0,4515.0,21,380,81,556,110.0,81,28.0,8,8,5,1,1,3,2
51,2,0,0,0,91700.0,1968.0,4678.0,58,576,81,556,120.5,81,19.0,8,6,5,1,0,3,2
53,2,1,0,0,68695.0,1091.0,4154.0,3,458,81,356,106.0,50,40.0,4,4,7,1,0,2,2
45,1,1,1,1,31056.0,55.0,4673.0,99,5,10,13,3.0,8,16.0,1,0,3,1,0,8,0
49,2,1,0,0,79593.0,1366.0,4198.0,70,350,60,556,110.0,81,126.5,5,6,7,1,1,2,2
42,2,0,0,0,28071.0,313.0,4819.0,65,39,33,130,41.0,26,44.0,5,1,5,2,0,8,1
64,4,1,1,2,37334.0,62.0,4273.0,44,26,1,16,2.0,2,15.0,3,0,4,4,0,4,0
50,3,0,1,2,46423.0,92.0,4434.0,6,68,0,16,0.0,0,8.0,2,0,4,3,0,7,0
51,4,1,1,1,37126.0,72.0,4241.0,9,45,3,9,4.0,4,7.0,1,2,2,1,1,6,0
69,2,1,1,1,47703.0,655.0,4546.0,95,359,0,134,13.0,26,123.0,6,3,8,4,0,5,1
63,2,1,1,1,61180.0,704.0,4217.0,70,403,24,29,6.0,24,126.5,5,5,6,2,1,3,1
68,2,1,1,2,38998.0,54.0,4753.0,92,34,1,14,0.0,0,5.0,2,0,3,3,0,8,0
31,2,0,0,0,8028.0,178.0,4799.0,62,73,18,66,7.0,12,2.0,0,1,0,15,0,19,0
60,2,1,0,0,76081.0,1033.0,4187.0,85,292,30,415,63.0,33,126.5,4,5,4,1,1,2,2
36,2,1,1,1,34728.0,36.0,4484.0,2,14,0,16,0.0,0,6.0,1,1,2,1,0,6,0
57,3,0,1,1,33168.0,122.0,4774.0,0,80,1,37,0.0,1,3.0,2,1,4,3,0,7,0
56,3,1,1,1,33585.0,122.0,4427.0,91,30,11,33,13.0,6,29.0,2,0,4,1,0,4,0
62,4,1,1,1,77037.0,1123.0,4409.0,3,463,81,333,120.5,53,10.0,7,7,12,1,0,3,2
38,2,1,1,1,35196.0,497.0,4743.0,68,75,12,141,43.0,39,126.5,6,1,5,6,0,8,1
56,2,1,1,1,44529.0,691.0,4509.0,98,538,13,91,17.0,6,26.0,6,2,11,6,1,5,1
57,1,1,0,0,70924.0,1363.0,4233.0,41,635,81,254,120.5,81,76.0,6,6,7,1,1,3,2
56,4,1,1,2,28764.0,12.0,4174.0,16,8,0,3,0.0,0,1.0,1,0,2,1,1,8,0
73,4,1,0,0,69098.0,2440.0,4648.0,82,1225,22,556,120.5,0,126.5,7,8,9,1,0,5,2
52,1,0,1,2,25959.0,56.0,4650.0,1,4,2,12,7.0,5,26.0,1,2,2,2,0,6,0
39,3,1,1,1,27100.0,37.0,4600.0,64,12,0,13,2.0,0,10.0,1,0,3,1,0,7,0
37,2,0,0,0,70596.0,968.0,4782.0,68,347,44,534,17.0,0,26.0,3,5,12,1,0,2,2
48,2,1,1,1,42557.0,270.0,4819.0,98,192,5,53,0.0,5,15.0,6,1,4,4,0,8,1
71,4,1,0,0,53312.0,278.0,4474.0,32,241,0,12,0.0,0,25.0,5,1,5,1,0,7,0
70,2,0,0,0,72228.0,1250.0,4729.0,87,631,28,491,30.0,14,56.0,6,7,8,1,0,3,2
35,2,1,0,0,67605.0,938.0,4605.0,84,336,28,282,120.5,54,54.0,2,8,6,1,0,1,2
73,3,1,1,2,62845.0,1178.0,4786.0,3,1099,0,45,0.0,0,34.0,3,4,10,11,1,8,1
64,2,1,1,2,65196.0,1155.0,4489.0,34,743,19,181,12.0,0,126.5,7,6,11,2,1,5,1
35,4,0,0,0,42000.0,653.0,4685.0,23,124,81,267,85.0,59,35.0,5,2,11,2,0,5,2
49,4,0,1,2,35860.0,49.0,4191.0,37,15,0,8,4.0,2,20.0,1,1,2,2,1,5,0
58,4,1,1,1,65526.0,506.0,4229.0,22,397,19,69,12.0,0,9.0,4,4,8,1,0,2,1
61,2,1,1,2,16860.0,38.0,4805.0,19,10,4,4,3.0,3,14.0,1,1,3,3,0,7,0
30,2,0,0,0,83528.0,1650.0,4209.0,7,530,81,556,120.5,44,126.5,4,10,8,1,2,1,2
57,1,0,1,1,64176.0,1826.0,4845.0,52,1215,33,249,64.0,81,126.5,8,9,8,8,0,6,1
66,2,0,0,0,22304.0,18.0,4844.0,91,3,2,7,0.0,4,2.0,1,0,2,1,0,8,0
44,2,1,0,0,67023.0,906.0,4267.0,93,444,44,382,11.0,8,17.0,3,7,13,1,0,2,2
51,4,1,1,1,32892.0,46.0,4185.0,78,26,0,15,2.0,1,2.0,3,0,3,2,0,8,0
56,2,1,1,1,70713.0,1477.0,4723.0,23,736,81,279,82.0,76,126.5,5,6,8,6,0,3,1
67,2,1,1,1,59925.0,766.0,4726.0,83,473,21,176,19.0,21,56.0,9,2,9,3,0,6,1
69,2,1,1,1,39722.0,47.0,4275.0,92,32,0,5,2.0,0,8.0,2,0,3,2,0,5,0
64,2,1,0,0,46610.0,467.0,4496.0,4,288,10,30,4.0,10,125.0,6,1,6,1,0,6,1
61,2,1,0,0,88347.0,2116.0,4511.0,32,1050,81,555,77.0,81,118.0,4,7,9,1,1,1,2
41,4,1,0,0,87171.0,1298.0,4574.0,27,1001,44,107,58.0,44,44.0,6,7,11,1,2,2,2
46,1,1,1,2,26907.0,22.0,4463.0,10,9,1,7,0.0,3,2.0,1,0,3,2,0,7,0
54,3,0,1,1,50014.0,396.0,4308.0,9,234,14,77,19.0,10,42.0,4,1,8,2,0,5,1
44,4,1,1,1,41014.0,20.0,4583.0,65,7,2,6,2.0,0,3.0,1,0,2,1,0,7,0
57,2,0,0,0,66294.0,967.0,4254.0,68,251,81,334,65.0,81,117.0,4,3,5,1,0,2,2
51,2,1,1,1,36715.0,357.0,4739.0,16,172,10,125,21.0,13,16.0,7,2,4,6,0,9,1
66,2,1,0,0,79456.0,1401.0,4826.0,12,565,42,548,64.0,81,99.0,5,6,4,1,0,3,2
40,2,1,1,1,40479.0,15.0,4466.0,95,5,0,8,2.0,0,0.0,0,0,3,1,0,4,0
52,3,0,0,0,75345.0,2087.0,4662.0,16,918,57,556,99.0,38,126.5,5,8,6,1,1,3,2
45,2,1,1,1,54233.0,981.0,4660.0,46,652,8,158,21.0,0,126.5,11,6,5,4,0,8,1
52,2,0,1,2,24163.0,17.0,4410.0,3,4,1,7,2.0,1,2.0,1,0,3,2,0,4,0
64,4,1,0,0,84460.0,523.0,4691.0,80,152,27,103,106.0,54,81.0,9,9,4,0,4,5,2
39,2,1,1,1,43776.0,23.0,4207.0,77,8,0,9,2.0,1,3.0,1,0,2,1,0,6,0
64,4,0,0,0,71691.0,1192.0,4254.0,0,336,81,411,120.5,32,43.0,4,7,5,1,0,2,2
49,4,1,0,0,85844.0,1958.0,4181.0,62,938,19,556,25.0,81,38.0,6,6,7,1,1,2,2
48,4,0,1,1,39190.0,133.0,4214.0,91,68,8,18,19.0,8,12.0,2,1,4,2,0,5,0
63,2,1,0,0,71367.0,777.0,4460.0,24,227,23,389,42.0,21,75.0,4,5,7,1,0,2,2
50,4,0,1,2,38578.0,73.0,4522.0,2,38,4,22,3.0,3,3.0,3,0,3,3,0,8,0
57,4,1,1,2,57236.0,121.0,4259.0,22,105,0,9,2.0,1,4.0,2,1,4,3,0,3,0
43,2,0,1,1,61825.0,424.0,4476.0,56,162,50,100,55.0,30,27.0,4,2,8,1,0,4,1
64,2,0,1,1,79803.0,868.0,4177.0,54,574,8,216,21.0,16,33.0,4,3,5,1,0,1,2
36,1,0,0,0,80910.0,756.0,4756.0,71,160,80,369,67.0,39,41.0,3,3,8,1,0,1,2
40,3,1,1,1,27590.0,12.0,4582.0,38,6,0,5,0.0,0,1.0,1,0,2,1,0,7,0
43,2,1,1,1,56775.0,937.0,4693.0,62,614,35,160,58.0,35,35.0,5,8,10,2,0,5,1
47,2,0,0,0,83829.0,1862.0,4414.0,78,897,81,430,120.5,81,27.0,4,7,6,0,3,1,2
43,1,1,1,1,54210.0,367.0,4555.0,18,70,54,109,80.0,9,45.0,4,1,7,2,0,5,1
36,2,1,1,1,38508.0,443.0,4481.0,95,120,19,206,25.0,19,54.0,7,2,5,6,0,8,1
52,2,1,1,1,53187.0,267.0,4396.0,66,211,2,30,7.0,7,10.0,4,1,6,2,0,5,0
50,2,1,1,1,30023.0,61.0,4247.0,28,11,0,16,7.0,6,21.0,2,0,3,1,0,8,0
62,4,0,0,0,76045.0,1323.0,4376.0,78,760,53,400,17.0,81,0.0,4,5,11,1,1,2,2
70,4,1,1,1,50870.0,63.0,4160.0,13,53,0,8,0.0,0,2.0,2,0,3,1,0,5,0
52,1,1,0,0,15315.0,64.0,4480.0,27,7,4,13,15.0,8,17.0,2,0,4,2,0,5,0
48,1,1,1,1,65463.0,562.0,4300.0,17,391,32,70,21.0,32,16.0,6,2,9,2,1,5,1
57,2,1,1,2,66480.0,312.0,4179.0,71,199,9,57,20.0,21,6.0,4,1,7,7,0,4,1
68,2,0,0,0,76773.0,1156.0,4639.0,79,516,56,449,86.0,33,16.0,2,2,11,1,0,1,2
39,1,0,0,0,81698.0,1104.0,4635.0,1,709,45,115,30.0,81,45.0,8,2,5,1,1,5,2
49,4,0,1,2,54466.0,16.0,4290.0,78,12,0,4,0.0,0,0.0,1,0,2,1,0,5,0
62,3,0,0,0,98777.0,2008.0,4282.0,23,1000,19,556,120.5,81,38.0,4,6,9,0,1,1,2
38,4,0,1,1,16269.0,44.0,4453.0,75,19,3,18,3.0,1,0.0,3,0,3,3,0,8,0
51,2,1,1,1,71819.0,1574.0,4455.0,70,1224,28,140,0.0,14,126.5,3,3,5,3,2,6,1
39,4,1,1,1,33569.0,63.0,4406.0,10,16,2,18,3.0,0,24.0,1,1,2,1,1,8,0
39,3,1,0,0,36262.0,426.0,4432.0,24,88,39,54,64.0,28,126.5,3,5,3,1,1,6,2
56,0,1,0,0,22634.0,96.0,4679.0,47,2,23,11,8.0,6,46.0,2,1,2,1,0,8,0
44,1,1,1,1,47025.0,635.0,4440.0,98,508,11,59,23.0,5,29.0,11,1,6,5,0,9,1
54,2,0,1,1,70566.0,757.0,4416.0,4,381,28,215,84.0,28,21.0,6,5,9,2,0,3,2
43,4,1,1,1,31605.0,125.0,4734.0,15,74,0,42,2.0,1,6.0,2,1,4,2,0,7,0
49,3,0,1,2,52034.0,332.0,4558.0,67,146,0,93,7.0,13,73.0,4,2,5,5,0,7,1
43,2,0,1,1,48526.0,135.0,4337.0,32,23,17,23,43.0,20,9.0,2,1,4,1,0,3,0
68,2,1,1,1,46734.0,330.0,4738.0,40,110,5,137,26.0,23,29.0,6,1,5,2,0,7,1
60,2,0,1,2,39552.0,384.0,4708.0,54,165,3,147,4.0,24,41.0,6,2,5,7,0,8,1
56,2,0,1,2,86358.0,1722.0,4840.0,78,957,47,494,82.0,47,95.0,5,3,6,4,0,8,1
45,2,1,1,3,46931.0,78.0,4216.0,94,41,0,17,3.0,1,16.0,1,1,3,2,0,3,0
37,0,0,0,0,16581.0,24.0,4683.0,51,1,3,4,2.0,3,11.0,0,0,3,1,0,4,0
70,1,0,0,0,63998.0,1168.0,4341.0,42,176,29,556,0.0,33,112.0,7,6,11,1,0,4,2
71,3,1,1,1,67381.0,957.0,4680.0,67,815,8,53,11.0,0,70.0,2,2,9,4,1,7,1
55,2,0,1,2,25930.0,15.0,4412.0,87,6,1,2,2.0,0,4.0,1,0,2,1,0,7,0
44,2,1,1,1,42693.0,57.0,4172.0,29,8,4,20,6.0,3,16.0,1,0,3,1,0,5,0
46,2,1,1,1,85606.0,1956.0,4744.0,89,717,42,556,120.5,30,84.0,6,7,9,2,1,3,2
37,2,0,0,0,72903.0,2013.0,4393.0,74,1067,81,556,0.0,19,39.0,7,5,8,1,3,4,2
48,1,1,1,1,49669.0,326.0,4186.0,97,166,5,107,11.0,8,29.0,5,1,6,2,0,6,1
54,4,1,1,2,36778.0,77.0,4843.0,63,29,4,34,2.0,4,4.0,3,0,3,3,0,9,0
60,4,0,0,0,85696.0,1313.0,4572.0,88,714,76,395,116.0,0,12.0,4,6,9,1,0,1,2
33,3,0,0,0,10979.0,30.0,4188.0,34,8,4,10,2.0,2,4.0,3,0,3,2,0,5,0
61,2,1,1,1,49678.0,315.0,4662.0,81,229,5,56,3.0,2,20.0,6,2,4,2,0,7,1
69,3,1,1,1,56129.0,660.0,4524.0,65,320,48,133,39.0,72,48.0,6,2,10,4,0,4,1
33,2,1,1,1,37155.0,74.0,4664.0,51,23,0,26,7.0,15,3.0,2,0,4,1,0,5,0
44,1,0,1,1,21282.0,46.0,4199.0,76,1,5,8,4.0,8,20.0,2,1,2,2,0,6,0
60,4,0,1,1,33419.0,86.0,4466.0,76,56,0,12,0.0,0,18.0,2,0,4,2,0,7,0
77,2,0,0,0,63285.0,1103.0,4386.0,84,508,81,249,50.0,38,126.5,6,5,13,1,0,3,2
48,3,1,1,1,21255.0,61.0,4309.0,56,29,0,25,2.0,2,3.0,2,1,4,4,0,4,0
41,2,1,1,1,42162.0,145.0,4372.0,31,46,7,59,2.0,4,27.0,3,1,3,2,1,6,0
66,2,1,1,2,54450.0,684.0,4803.0,0,454,0,171,8.0,19,32.0,9,2,8,12,0,8,1
68,4,1,1,1,57744.0,411.0,4379.0,91,350,3,39,0.0,0,19.0,9,1,4,2,0,8,1
36,2,0,1,1,26576.0,27.0,4774.0,40,10,0,8,0.0,0,9.0,1,0,2,1,1,9,0
79,4,0,0,0,57513.0,1060.0,4508.0,59,735,40,183,52.0,20,30.0,9,3,13,2,0,6,2
58,2,1,1,1,68142.0,1459.0,4819.0,96,897,81,196,91.0,81,37.0,10,4,7,3,0,6,1
43,2,1,1,1,7500.0,18.0,4819.0,61,5,2,3,3.0,0,5.0,1,0,2,1,0,8,0
48,2,1,0,0,83145.0,1833.0,4795.0,14,777,35,556,39.0,81,114.0,5,9,11,1,1,2,2
62,3,1,1,1,54197.0,237.0,4237.0,16,162,6,37,6.0,13,13.0,1,3,6,2,0,1,0
59,4,0,1,2,23091.0,48.0,4182.0,98,35,0,11,0.0,0,2.0,2,1,3,4,0,7,0
46,2,1,1,2,46049.0,515.0,4493.0,11,342,9,112,19.0,14,19.0,5,2,9,10,0,7,1
48,2,1,0,0,56715.0,1020.0,4721.0,52,258,81,239,120.5,81,9.0,7,3,4,1,0,4,2
61,2,1,0,0,79410.0,1370.0,4181.0,19,658,80,483,120.5,13,13.0,3,2,5,1,0,1,2
71,2,1,1,1,57304.0,1026.0,4625.0,61,356,80,329,120.5,17,106.0,7,6,10,2,0,5,1
57,2,1,1,1,44375.0,301.0,4248.0,73,213,5,28,7.0,7,41.0,4,1,6,1,0,5,0
66,2,1,1,2,54450.0,684.0,4803.0,0,454,0,171,8.0,19,32.0,9,2,8,12,0,8,1
57,2,1,1,1,59594.0,499.0,4767.0,74,457,4,29,0.0,0,9.0,8,1,7,1,1,7,1
28,2,1,0,0,80685.0,1004.0,4826.0,55,241,45,556,34.0,26,54.0,6,4,10,1,0,2,2
48,4,1,1,1,40344.0,218.0,4409.0,48,210,0,6,0.0,0,2.0,4,1,5,2,0,7,0
50,2,1,1,1,62710.0,606.0,4552.0,53,441,35,83,7.0,29,11.0,4,2,12,4,0,4,1
54,1,1,1,1,48985.0,75.0,4509.0,13,19,13,18,10.0,7,8.0,1,1,3,1,0,3,0
54,2,1,1,3,35322.0,106.0,4826.0,34,28,9,37,12.0,7,13.0,2,0,4,3,0,8,0
74,2,1,0,0,77142.0,990.0,4546.0,54,476,75,162,29.0,81,97.0,4,4,8,1,0,2,2
53,2,0,0,0,81657.0,1097.0,4308.0,69,364,40,425,120.5,60,50.0,3,4,8,1,0,1,2
26,0,1,0,0,14421.0,16.0,4282.0,81,0,0,2,3.0,3,8.0,1,0,2,1,1,5,0
48,1,1,0,0,20130.0,34.0,4254.0,99,0,6,3,7.0,6,12.0,1,0,3,1,0,8,0
32,4,1,0,0,74214.0,1711.0,4822.0,3,863,81,547,86.0,81,33.0,8,2,5,1,0,5,2
65,3,1,1,2,66726.0,438.0,4318.0,61,349,7,35,0.0,0,47.0,8,2,4,3,1,7,1
43,0,1,1,1,23724.0,75.0,4687.0,65,5,23,15,0.0,18,14.0,2,0,3,2,0,8,0
62,3,1,1,1,47353.0,225.0,4378.0,93,184,2,19,8.0,8,4.0,2,2,6,3,0,5,0
70,3,1,1,2,33444.0,18.0,4753.0,24,8,0,8,0.0,0,2.0,1,0,2,1,0,8,0
41,2,1,1,1,54386.0,470.0,4558.0,8,277,21,64,62.0,21,25.0,3,2,10,2,0,3,1
41,2,0,1,2,28510.0,91.0,4592.0,72,44,5,19,0.0,4,19.0,2,0,4,3,0,5,0
31,3,0,0,0,90638.0,2510.625,4286.0,29,1156,81,556,94.0,81,96.0,3,4,10,1,1,1,2
72,2,1,1,1,48070.0,504.0,4682.0,33,373,14,83,6.0,9,19.0,8,2,6,3,0,7,1
65,2,1,1,1,43140.0,235.0,4690.0,68,134,8,76,6.0,0,11.0,4,1,5,1,0,6,0
61,4,0,1,1,54959.0,1232.0,4676.0,55,1148,0,60,0.0,0,24.0,9,5,4,3,1,7,1
64,0,0,1,2,15056.0,88.0,4572.0,76,6,12,3,21.0,6,40.0,2,2,3,5,0,5,0
51,2,0,1,1,26954.0,17.0,4202.0,17,4,1,11,0.0,0,1.0,1,0,2,1,0,7,0
37,2,0,1,1,22327.0,24.0,4481.0,94,5,4,8,2.0,0,5.0,1,0,3,1,0,5,0
57,2,1,1,2,44393.0,60.0,4461.0,86,24,2,20,2.0,2,10.0,1,0,4,2,0,4,0
70,4,0,1,1,62000.0,1020.0,4458.0,25,899,0,101,0.0,0,20.0,6,6,13,1,1,4,1
60,4,1,1,1,31497.0,155.0,4720.0,22,108,1,28,13.0,1,4.0,3,1,4,2,0,8,0
48,1,1,1,2,45894.0,51.0,4272.0,15,27,2,7,0.0,2,13.0,1,0,3,1,0,5,0
52,3,0,0,0,78579.0,1812.0,4704.0,35,816,66,549,120.5,66,99.0,5,6,4,1,0,3,2
53,3,0,1,1,67369.0,1461.0,4739.0,81,1225,0,70,37.0,14,42.0,7,4,10,4,2,4,1
62,2,0,1,1,58401.0,96.0,4220.0,55,10,0,11,17.0,29,29.0,1,2,2,1,0,4,0
70,2,0,1,1,62307.0,160.0,4282.0,94,87,13,34,10.0,6,10.0,4,0,4,1,0,5,0
53,3,1,1,2,43641.0,139.0,4583.0,50,57,2,51,4.0,2,23.0,2,1,4,3,0,6,0
54,3,0,1,1,63841.0,908.0,4584.0,64,635,15,100,20.0,7,126.5,9,3,9,1,0,6,1
57,1,1,1,1,46891.0,183.0,4451.0,91,43,12,23,29.0,15,61.0,2,1,4,1,0,4,0
53,3,1,1,1,70091.0,1161.0,4605.0,11,964,34,137,15.0,0,11.0,5,2,10,2,1,8,1
50,4,1,0,0,78075.0,988.0,4235.0,72,572,8,259,34.0,35,80.0,3,5,5,1,0,1,2
61,1,0,1,1,59184.0,1072.0,4808.0,6,341,81,113,120.5,81,66.0,6,6,12,3,0,5,1
45,2,1,1,2,54809.0,174.0,4441.0,0,63,6,57,13.0,13,22.0,2,1,5,4,0,4,0
63,2,1,1,1,58113.0,758.0,4670.0,66,221,81,169,102.0,78,84.0,9,2,8,3,0,7,1
64,3,1,1,1,51412.0,195.0,4330.0,42,140,3,29,4.0,5,14.0,3,2,4,2,0,4,0
43,2,0,1,1,15287.0,31.0,4777.0,60,1,2,8,4.0,3,13.0,1,1,2,2,1,7,0
65,3,1,0,0,66636.0,1084.0,4466.0,64,291,10,556,84.0,10,0.0,3,4,9,1,0,1,2
66,3,1,1,1,50965.0,685.0,4644.0,87,544,13,85,8.0,6,29.0,10,4,5,3,1,8,1
57,4,1,0,0,84618.0,1672.0,4369.0,96,684,81,556,21.0,66,0.0,6,9,10,1,1,2,2
32,2,1,0,0,18351.0,43.0,4393.0,1,1,12,9,0.0,14,7.0,2,0,3,1,0,7,0
65,4,1,1,2,40451.0,49.0,4283.0,54,35,0,4,0.0,0,10.0,1,1,2,1,1,5,0
57,2,1,1,1,36317.0,133.0,4553.0,53,87,3,25,3.0,2,13.0,3,0,4,2,0,7,0
65,2,1,1,1,42213.0,363.0,4410.0,96,309,3,24,4.0,3,20.0,5,1,7,2,1,7,1
67,2,1,1,1,65748.0,545.0,4590.0,58,172,73,93,95.0,78,34.0,2,4,10,2,0,1,2
50,2,1,1,1,77044.0,1065.0,4395.0,12,625,38,242,50.0,34,76.0,7,11,11,2,1,4,2
53,2,1,0,0,74918.0,2047.0,4624.0,78,972,59,556,25.0,19,59.0,5,9,6,1,1,3,2
50,2,1,1,2,56721.0,296.0,4756.0,64,157,6,39,6.0,13,75.0,4,1,5,5,0,6,1
47,2,0,1,2,42160.0,140.0,4516.0,26,48,9,45,3.0,15,20.0,2,1,4,4,0,6,0
57,2,0,1,1,61559.0,530.0,4497.0,8,279,81,88,32.0,14,34.0,4,2,10,1,0,3,1
59,4,1,1,2,33629.0,152.0,4840.0,49,132,0,16,0.0,0,4.0,3,1,4,5,0,9,0
31,4,1,0,0,68682.0,1598.0,4416.0,56,919,0,505,99.0,30,45.0,4,9,10,1,0,2,2
59,2,0,1,1,34377.0,114.0,4676.0,55,62,0,22,3.0,1,26.0,2,2,2,2,0,7,0
36,0,0,1,1,8940.0,101.0,4826.0,25,1,45,3,4.0,6,42.0,3,1,3,3,0,8,0
49,2,1,1,1,26228.0,25.0,4430.0,50,2,6,4,3.0,1,9.0,1,0,2,1,0,8,0
65,1,0,0,0,77297.0,789.0,4669.0,84,408,61,109,48.0,81,41.0,5,7,9,1,1,4,2
41,2,1,1,2,40211.0,87.0,4484.0,30,51,1,7,2.0,1,25.0,2,1,2,2,1,8,0
64,4,0,1,2,33438.0,90.0,4430.0,81,62,1,16,3.0,2,6.0,2,1,4,4,0,5,0
63,4,1,1,1,75032.0,1215.0,4577.0,74,952,12,180,47.0,12,12.0,5,4,9,2,0,3,1
67,4,0,0,0,61284.0,811.0,4410.0,76,618,15,106,20.0,7,45.0,11,2,8,1,1,6,2
36,2,1,1,1,22518.0,61.0,4765.0,36,11,7,12,2.0,2,27.0,2,1,2,2,1,5,0
